address,area,city,detail,lat,lng,name,province,street_id,telephone,uid
广东省深圳市龙岗区布吉新区吉华路237-239号附近,龙岗区,深圳市,1,22.6176,114.118165,中国工商银行24小时自助银行(吉华路),广东省,48eb0058ce3cd4d02ee67bab,,48eb0058ce3cd4d02ee67bab
竹子林紫竹七道8号求是大厦2层,福田区,深圳市,1,22.540905,114.017117,中国工商银行(竹子林支行),广东省,ffd6d4037c1e668f17b54b37,(0755)82871126,ffd6d4037c1e668f17b54b37
福田区莲花北村吉莲大厦1栋1层,福田区,深圳市,1,22.563989,114.055886,中国工商银行(深圳莲花北支行),广东省,f3cb93a543ef25feb5147f8c,(0755)83065835,f3cb93a543ef25feb5147f8c
泰然九路23号,福田区,深圳市,1,22.541019,114.030179,中国工商银行(喜年支行),广东省,e47f156a796aa3c9734b87e4,(0755)82024469,b3aa435d5047900b15764337
深圳市福田区红荔路四川大厦北附楼,福田区,深圳市,1,22.554858,114.101332,中国工商银行(深圳上步支行营业部),广东省,9ebc577a34af05282b3a9f75,"(0755)83673745,(0755)83673949",43b7e88980e9526a58f6be34
深圳市福田区深南大道6008号特区报业大厦,福田区,深圳市,1,22.546759,114.05196,中国工商银行(深圳湾支行营业部),广东省,bdb4a3baf762a565ca09f02c,"(0755)83516296,(0755)83534120",bdb4a3baf762a565ca09f02c
福田区香梅西路香蜜湖水榭花都会所1楼,福田区,深圳市,1,22.553945,114.044984,中国工商银行(香梅支行),广东省,befdb2929f0790e187154137,(0755)83052574,befdb2929f0790e187154137
深圳市龙岗区葵涌街道葵新北路13号,龙岗区,深圳市,1,22.637866,114.428159,中国工商银行(龙岗葵涌支行),广东省,fd007c5edcc1f76ca8f729da,"(0755)84206177,(0755)84207045",fd007c5edcc1f76ca8f729da
深圳市龙岗区白灰围一路天安数码创新园3号厂房B座1层B102层,龙岗区,深圳市,1,22.728103,114.223472,中国工商银行(深圳龙城支行),广东省,2aa036d16ae52c05e01103a7,(0755)28996249,2aa036d16ae52c05e01103a7
深圳市龙华区观澜街道广培社区高尔夫大道8号5栋1楼,龙华区,深圳市,1,22.729575,114.083874,中国工商银行(深圳观澜湖支行),广东省,,(0755)23773461,257ba692e55afc865abbbcc6
新澜大街93号,龙华区,深圳市,1,22.724104,114.061633,中国工商银行(新澜支行),广东省,acc33d7619ba4d1ada2f2835,"(0755)29050463,(0755)27983923",acc33d7619ba4d1ada2f2835
深圳市龙岗区横岗街道龙岗大道与保康路交汇处北侧荣德雨辰公寓104-108号,龙岗区,深圳市,1,22.656381,114.214915,中国工商银行(荣德支行),广东省,,(0755)28682953,85924c5dbfad3bd141e19262
深圳市罗湖区深南东路地王商务中心附楼首层,罗湖区,深圳市,1,22.548946,114.117094,中国工商银行(红围支行),广东省,1204aca628eeda4a100daa7c,(0755)22983424,dc94ad65eb0ba0c204fef57f
广东省深圳市龙岗区中心城志联佳大厦一层,龙岗区,深圳市,1,22.717309,114.243862,中国工商银行(龙翔支行),广东省,9f2528136a9c90dcfe0eb065,"(0755)28939413,(0755)28939513",aa40108bfe3cc615c5effbce
深汕公路与爱南路交叉口东北100米,龙岗区,深圳市,1,22.72784,114.302878,中国工商银行(龙东支行),广东省,,(0755)84586923,dade59a93ab5ce384bcc4a04
深圳市罗湖区深南东路2017号华乐大厦一至三层,罗湖区,深圳市,1,22.550534,114.134444,中国工商银行(深东支行),广东省,a82cdf8db0d981b06e20b9b3,(0755)22279906,a82cdf8db0d981b06e20b9b3
深圳市南山区玉泉路麒麟花园B区6栋A座首层,南山区,深圳市,1,22.551712,113.934931,中国工商银行(麒麟支行),广东省,d146b388ad90b3de74026977,"(0755)26550251,(0755)26550269",d146b388ad90b3de74026977
广东省深圳市罗湖区东门南路2019号芙蓉宾馆1楼,罗湖区,深圳市,1,22.546123,114.129958,中国工商银行(文锦支行),广东省,07f3c8b5d9659d636240a91b,"(0755)82329691,(0755)82337795",07f3c8b5d9659d636240a91b
深圳市宝安区福永镇福永大道349号,宝安区,深圳市,1,22.677725,113.832977,中国工商银行(福永支行),广东省,50f7d146efe718c473210be0,"(0755)27391417,(0755)27333688,(0755)27389350",50f7d146efe718c473210be0
深圳市宝安区石岩镇宝石东路413号,宝安区,深圳市,1,22.685463,113.943111,中国工商银行(石岩支行),广东省,b1c556e8b3bf9f0cb526559f,"(0755)27763424,(0755)27350749",b1c556e8b3bf9f0cb526559f
深圳市罗湖区水贝二路贝丽花园21栋一楼,罗湖区,深圳市,1,22.577356,114.132897,中国工商银行(水贝支行),广东省,c8b5cdef5d554c03130daa1b,"(0755)25506877,(0755)25531036,(0755)25635621",c8b5cdef5d554c03130daa1b
创业路3012海王大厦1层,南山区,深圳市,1,22.521439,113.932987,中国工商银行(海王支行),广东省,19b606798d27070846e274f5,(0755)26403202,19b606798d27070846e274f5
平湖大街591号,龙岗区,深圳市,1,22.701309,114.135584,中国工商银行(平湖支行),广东省,fc7675249c8002fa4e776ed1,(0755)28854951,fc7675249c8002fa4e776ed1
深圳市罗湖区怡景路1025号,罗湖区,深圳市,1,22.560239,114.147749,中国工商银行(黄贝支行),广东省,eef2d5283e73c3a73be4a61b,"(0755)25529069,(0755)25420019",eef2d5283e73c3a73be4a61b
广东省深圳市罗湖区桂园路28号,罗湖区,深圳市,1,22.552614,114.119463,中国工商银行(桂园支行),广东省,0a15c7ec8fb920fded74f812,(0755)25596569,0a15c7ec8fb920fded74f812
深圳市福田区园岭西路园中花园B座首层,福田区,深圳市,1,22.558122,114.104835,中国工商银行(园岭支行),广东省,4eb3b533dae7ee7543024537,(0755)25881313,4eb3b533dae7ee7543024537
罗湖区红岭中路1008号,罗湖区,深圳市,1,22.55131,114.11165,中国工商银行(红宝支行),广东省,56f2f69632bde4800aa8d461,(0755)25589706,56f2f69632bde4800aa8d461
百花二路百花公寓3号楼1楼,福田区,深圳市,1,22.557765,114.099396,中国工商银行(百花支行),广东省,f445cae4c07b2d4417c8f674,"(0755)83670312,(0755)83669582",f445cae4c07b2d4417c8f674
深圳市龙岗区坪地街道办教育中路31号坪地工行综合楼首层,龙岗区,深圳市,1,22.776102,114.307419,中国工商银行(坪地支行),广东省,c1653405dc4c6279ab175ac5,(0755)84068813,c1653405dc4c6279ab175ac5
宝安区松岗街道沿河南路5号工行大楼,宝安区,深圳市,1,22.771883,113.852148,中国工商银行(松岗支行),广东省,d5f93c0e15cdba5cecdfca98,(0755)27098284,d5f93c0e15cdba5cecdfca98
人民南路2008-1,罗湖区,深圳市,1,22.543999,114.125603,中国工商银行(友谊支行),广东省,2ad32cc30f97258f9d95de61,(0755)25181332,2ad32cc30f97258f9d95de61
广东省深圳市坪山区坪山大道潮商广场1楼,坪山区,深圳市,1,22.688351,114.342649,中国工商银行(深圳坪山支行),广东省,,,34fa98e1b2ac1c7c2fe67b80
"深圳市龙岗区龙岗镇首创八意府7栋商场01层03号,半地下室层03号",龙岗区,深圳市,1,22.736136,114.238644,中国工商银行(深圳龙平支行),广东省,,"(0755)89213754,(0755)89213612",4e1ebc68cca8037c7f29bd70
广东省深圳市盐田区明珠大道和亨广场F1,盐田区,深圳市,1,22.595168,114.257713,中国工商银行(盐田港区支行),广东省,2fd24e08ab8dbaad7702690b,(0755)25200034,2fd24e08ab8dbaad7702690b
广东省深圳市龙岗区布澜路31号李朗国际珠宝产业园A2栋一层,龙岗区,深圳市,1,22.649142,114.133545,中国工商银行(深圳李朗支行),广东省,8d96925c36f7f33bc1f1cfe7,(0755)84156098,8d96925c36f7f33bc1f1cfe7
深圳市龙岗区百鸽路367,龙岗区,深圳市,1,22.604625,114.12794,中国工商银行(深圳百合支行),广东省,9ee392b84c130c41bbbd6323,(0755)89969242,9ee392b84c130c41bbbd6323
深圳市龙岗区布吉镇布沙路172号南景豪庭一楼,龙岗区,深圳市,1,22.6141,114.146421,中国工商银行(深圳南岭支行),广东省,,(0755)84705128,74f41d4410ae39312fe67b5f
深圳市龙岗区布吉街道布吉路85号吉信大厦首层,龙岗区,深圳市,1,22.60675,114.123484,中国工商银行(深圳布吉支行),广东省,,,02869fe634e2dcc66340a9b2
深圳市罗湖区人民南路3005号深房广场,罗湖区,深圳市,1,22.547718,114.124475,中国工商银行(深圳罗湖支行),广东省,11f0c3c37b8b8937eddfcaa3,(0755)82288453,11f0c3c37b8b8937eddfcaa3
东环一路天汇大厦A105-106号,龙华区,深圳市,1,22.648719,114.052692,中国工商银行(深圳东环支行),广东省,4e7b65d14a932f2888db7339,(0755)29567830,4e7b65d14a932f2888db7339
深南大道2012号深圳证券交易所广场1层111号,福田区,深圳市,1,22.547101,114.059713,中国工商银行(中心区支行),广东省,aa78daa2b1b3252a3904b1cd,(0755)83220257,aa78daa2b1b3252a3904b1cd
福中路国际人才大厦一楼,福田区,深圳市,1,22.550213,114.077458,中国工商银行(深圳国财支行),广东省,75d0881a344ad34d3a04b134,(0755)83272972,75d0881a344ad34d3a04b134
莲花路彩田村综合楼1层,福田区,深圳市,1,22.566593,114.069969,中国工商银行(深圳彩田支行),广东省,8e8860de8e2a1316f6c59c52,,8e8860de8e2a1316f6c59c52
深圳市福田区益田路皇庭世纪裙楼金海马国际家居世博中心首层商铺,福田区,深圳市,1,22.530818,114.063658,中国工商银行(深圳福民支行),广东省,00f1c7fb1d10271fc056ac34,(0755)23971362,00f1c7fb1d10271fc056ac34
宝安区宝城龙井二路118号人民医院新门诊大楼1楼大厅,宝安区,深圳市,1,22.568099,113.920302,中国工商银行(自动柜员机店),广东省,e8092f2d84c40ae5d22dd626,,e8092f2d84c40ae5d22dd626
广东省深圳市南山区兰月三街,南山区,深圳市,1,22.514401,113.949028,中国工商银行(阿里巴巴大厦),广东省,,,e35ef742f0a4d368774ff198
深圳市宝安区福永街道工业大道天福城大厦1-2层商铺,宝安区,深圳市,1,22.712408,113.806975,中国工商银行(深圳塘尾支行),广东省,f5e3bcae6e9056bc5e17c377,"(0755)23495626,(0755)23495620",f5e3bcae6e9056bc5e17c377
深圳市宝安区建安一路华盛盛荟二楼,宝安区,深圳市,1,22.580065,113.900044,中国工商银行(深圳弘雅支行),广东省,cd8da7410f833a1dd42ce29b,"(0755)27806066,(0755)27803967",cd8da7410f833a1dd42ce29b
龙岗镇首创八意府7栋商场01层03、半地下室层03,龙岗区,深圳市,1,22.7361,114.238731,中国工商银行-24小时自助银行,广东省,dc5358f236aa3d83e856fae8,,dc5358f236aa3d83e856fae8
龙岗区平湖街道华南大道1号华南国际纸品包装原辅料物流区(一期)P-2栋物流管理服务中心首层101号,龙岗区,深圳市,1,22.681571,114.133232,中国工商银行(华南城支行),广东省,7524cb4f8789603404026fd1,(0755)89633363,7524cb4f8789603404026fd1
广东省深圳市龙华区观澜街道大水坑村鸿观科技园C22栋1层,龙华区,深圳市,1,22.743684,114.01897,中国工商银行(富士康支行),广东省,,"(0755)33810375,(0755)33810373",86c2012552c47f4732f71ded
深圳市龙华区华旺路大浪商业中心C栋F1层,龙华区,深圳市,1,22.680393,113.999895,中国工商银行(深圳大浪支行),广东省,9bc723250375481a1f580098,,9bc723250375481a1f580098
布吉街道布吉路85号吉信大厦一层,龙岗区,深圳市,1,22.60663,114.122948,中国工商银行-24小时自助银行,广东省,77b62c42d250e2876f3e1b22,,9208c71eeca61a2facee7a3f
广东省深圳市罗湖区国威路152号莲塘工业D小区内,罗湖区,深圳市,1,22.570393,114.17546,中国工商银行(自动柜员机店),广东省,9c8cb77da9bbfe416e20b990,,9c8cb77da9bbfe416e20b990
深圳市罗湖区莲塘聚宝路48号聚宝楼首层,罗湖区,深圳市,1,22.567793,114.176255,中国工商银行(深圳莲塘支行),广东省,4edf9fbfff780694cc06a41b,(0755)25701894,4edf9fbfff780694cc06a41b
罗湖区深南大道1095号城市广场1楼吉之岛商场,罗湖区,深圳市,1,22.551304,114.111683,中国工商银行-24小时自助银行,广东省,58c22b557bc683d2430245dd,,b60bb9bbe672a099f03cba45
深圳市罗湖区嘉宾路4051号金威大厦首层104房,罗湖区,深圳市,1,22.545054,114.120059,中国工商银行(深圳和平支行),广东省,,(0755)25893744,193df6a66ba668b78505bf9b
福田区福虹路华强花园ABC座裙楼C座102B,福田区,深圳市,1,22.544741,114.090543,中国工商银行(深圳福虹支行),广东省,c7fb04bdec0eee15fa0cad34,"(0755)83798304,(0755)83798358,(0755)83798361,(0755)83798326",c7fb04bdec0eee15fa0cad34
华强北路1016号宝华大厦A座,福田区,深圳市,1,22.547935,114.093577,中国工商银行(深圳宝华支行),广东省,572b475033d49d53fb2d6199,(0755)83781344,572b475033d49d53fb2d6199
深圳市福田区八卦一路50号鹏基商务时空大厦首层商铺,福田区,深圳市,1,22.566559,114.102071,中国工商银行(八卦岭支行),广东省,3da907f3dd181e53b320a834,"(0755)82416665,(0755)82416662",3da907f3dd181e53b320a834
深圳市南山区侨城西街50-2号,南山区,深圳市,1,22.543301,113.989514,中国工商银行(侨城西街支行),广东省,c7eca12ba12dbc4ae115f973,,c7eca12ba12dbc4ae115f973
广东省深圳市南山区桃园路56号,南山区,深圳市,1,22.538542,113.929398,中国工商银行(南山桃园支行),广东省,f4128e7b0b9f97224c3a59d7,,f4128e7b0b9f97224c3a59d7
深圳市南山区南山大道光彩新世纪花园一楼,南山区,深圳市,1,22.529064,113.931082,中国工商银行(深圳南新支行),广东省,f9fd6062db909d1f0f0e6b77,"(0755)86128531,(0755)86128052",f9fd6062db909d1f0f0e6b77
深圳市南山区前海路星海名城33号铺,南山区,深圳市,1,22.542546,113.921058,中国工商银行(星海名城支行),广东省,cb4fd146e6e52a419d9d6877,"(0755)26495931,(0755)26495932",cb4fd146e6e52a419d9d6877
广东省深圳市南山区科园路1003号深圳软件产业基地4栋C座首层,南山区,深圳市,1,22.529271,113.944783,中国工商银行(软件园支行),广东省,5c7de0b0194485aeb2077d1e,"(0755)26403254,(0755)86713334",5c7de0b0194485aeb2077d1e
深圳市宝安区楼岗大道63号,宝安区,深圳市,1,22.770703,113.85812,中国工商银行(深圳楼岗支行),广东省,7aca37908e8c245aa1a934a9,(0755)29628922,7aca37908e8c245aa1a934a9
深圳市宝安区鸿德园商铺1-66号,宝安区,深圳市,1,22.695052,113.81062,中国工商银行(深圳桥头支行),广东省,a60693dd1c3266dcc51b7594,,a60693dd1c3266dcc51b7594
深圳市宝安区西乡街道前进路与西乡大道交汇处美兰商务中心首层101-104室,宝安区,深圳市,1,22.597417,113.889651,中国工商银行(深圳丽景支行),广东省,c8b5cdef5d2b4c03130daaed,"(0755)29956551,(0755)29956553,(0755)29956567",c8b5cdef5d2b4c03130daaed
龙潭路81号,龙岗区,深圳市,1,22.726865,114.246609,中国工商银行(龙岗碧湖支行),广东省,7a8ee1eba488db3b3f9a5e48,(0755)89628341,7a8ee1eba488db3b3f9a5e48
深圳市罗湖区笋岗东路1002号宝安广场A座首层东单元,罗湖区,深圳市,1,22.563119,114.128629,中国工商银行(深圳宝湖支行),广东省,4a6933b9b1e0d0e817948ef4,(0755)25170954,4a6933b9b1e0d0e817948ef4
深圳市罗湖区田贝四路69号一栋首层117商铺,罗湖区,深圳市,1,22.5727,114.133469,中国工商银行(深圳洪湖支行),广东省,31f9101bcb9100b926e0a01b,(0755)25600486,31f9101bcb9100b926e0a01b
深圳市罗湖区解放路2052号,罗湖区,深圳市,1,22.55208,114.12406,中国工商银行(深圳华城支行),广东省,a9b0ef1a3b9c7c64a9f0cdbd,(0755)82237485,a9b0ef1a3b9c7c64a9f0cdbd
深圳市龙岗区坂田街道五和大道黄君山区111号B栋首层,龙岗区,深圳市,1,22.645025,114.067131,中国工商银行(深圳坂田支行),广东省,53349ee3d979d56e22026223,"(0755)28774728,(0755)28774738,(0755)28893815",53349ee3d979d56e22026223
广东省深圳市龙华区民塘路与中梅路交叉口,龙华区,深圳市,1,22.633396,114.033422,中国工商银行(水榭春天支行),广东省,3bd15d9963bf5a6e1e5800b9,(0755)81476850,3bd15d9963bf5a6e1e5800b9
广东省深圳市龙华区民治街道梅龙路与民旺路交汇处七星广场106号,龙华区,深圳市,1,22.626346,114.040072,中国工商银行(深圳民治支行),广东省,d8f0781fe8287c4c601809da,(0755)23123183,d8f0781fe8287c4c601809da
深圳市福田区红荔路东海城市广场一层137-138号,福田区,深圳市,1,22.546458,114.027766,中国工商银行(深圳侨香支行),广东省,e889a744a77b76b58605bf34,"(0755)82700287,(0755)82700256,(0755)82700254",e889a744a77b76b58605bf34
深圳福田区福强路1063号京隆苑首层,福田区,深圳市,1,22.520622,114.065067,中国工商银行(深圳福强支行),广东省,28e700f1dd56d701095cb334,(0755)83864850,28e700f1dd56d701095cb334
深圳市南山区沙河西路鼎新大厦,南山区,深圳市,1,22.586913,113.959684,中国工商银行(深圳西丽支行),广东省,0d9e00a9f10463c5eb56fa03,(0755)26528593,0d9e00a9f10463c5eb56fa03
深圳市南山区南海大道信和春天百货大楼一楼101号、二楼201号商铺,南山区,深圳市,1,22.513044,113.931767,中国工商银行(深圳南油支行),广东省,7d8e6c77e42fdc1a734b8736,,7d8e6c77e42fdc1a734b8736
深圳市宝安区海秀路19号国际西岸商务大厦1层,宝安区,深圳市,1,22.55502,113.894437,中国工商银行(熙龙湾支行),广东省,1cf8e726ce72f31dcae33c64,"(0755)29073025,(0755)29073029",1cf8e726ce72f31dcae33c64
深圳市宝安区新安街道兴业路与罗田路交叉口润恒御园8栋101号,宝安区,深圳市,1,22.561318,113.88098,中国工商银行(深圳宝中支行),广东省,76a0cceec0a93de21d58009b,"(0755)23351696,(0755)23351695",76a0cceec0a93de21d58009b
深圳市罗湖区松园路68-24号,罗湖区,深圳市,1,22.560412,114.113551,中国工商银行(深圳鸿翔支行),广东省,0ed20a15ca8d0dea57bfff7f,(0755)25570772,0ed20a15ca8d0dea57bfff7f
深盐路海都花园首层,盐田区,深圳市,1,22.563098,114.245629,中国工商银行(沙头角保税区支行),广东省,49b8645ab0092ba9593ac88c,"(0755)25554193,(0755)25550343",49b8645ab0092ba9593ac88c
太安路百仕达花园8号楼首层,罗湖区,深圳市,1,22.578225,114.142047,中国工商银行(东门百仕达支行),广东省,db1f39d43608bd6ff5c59c1b,(0755)25634382,db1f39d43608bd6ff5c59c1b
"福田区益田路与福华一路交会处免税商务大厦首层101,102商铺",福田区,深圳市,1,22.543033,114.061567,中国工商银行(深圳免税大厦支行),广东省,a74481d680a4a846f503b834,"(0755)82766252,(0755)82766250,(0755)82766251",a74481d680a4a846f503b834
深圳市南山区工业三路2号,南山区,深圳市,1,22.491841,113.923477,中国工商银行(深圳工业区支行),广东省,850815e18e844d9843e192c4,(0755)26821134,850815e18e844d9843e192c4
深圳市南山区前海路泛海城市广场1栋128号,南山区,深圳市,1,22.499847,113.899049,中国工商银行(深圳月亮湾支行),广东省,9080b98b7dbc13a0a1d2308a,"(0755)26851241,(0755)26801234",9080b98b7dbc13a0a1d2308a
广东省深圳市福田区梅林路理想公馆一层,福田区,深圳市,1,22.575928,114.068106,中国工商银行(深圳湾梅林支行),广东省,81d6a5095f57db406e20b934,"(0755)83318410,(0755)83317727,(0755)83117895",81d6a5095f57db406e20b934
深圳市南山区深南大道大族科技中心大厦1层,南山区,深圳市,1,22.545774,113.942029,中国工商银行(高新园中区支行),广东省,fe55208926221d5e14b54b50,(0755)86632501,fe55208926221d5e14b54b50
广东省深圳市宝安区新安街道创业二路100号,宝安区,深圳市,1,22.575513,113.911529,中国工商银行(深圳前进路支行),广东省,9d1d925e8b6aac569cec2b79,(0755)27953049,9d1d925e8b6aac569cec2b79
深圳市南山区中心路2233号宝能allcity购物中心F2层,南山区,深圳市,1,22.505121,113.946346,中国工商银行(深圳太古城支行),广东省,3a7e642dc27aa3dda20464ae,(0755)88270630,3a7e642dc27aa3dda20464ae
广东省深圳市南山区怡海大道前海企业公馆10栋,南山区,深圳市,1,22.521919,113.908231,中国工商银行(前海分行营业部),广东省,9f563349937d6f35c8c3db79,(0755)22674593,9f563349937d6f35c8c3db79
深圳市南山区文心五路海岸大厦东座首层102-107号,南山区,深圳市,1,22.523982,113.94398,中国工商银行(深圳海岸城支行),广东省,4ea3f2f11096cbaaaecb6677,"(0755)86271355,(0755)86290421,(0755)86271353,(0755)86290740",4ea3f2f11096cbaaaecb6677
深圳市罗湖区翠竹路1054,罗湖区,深圳市,1,22.567859,114.13661,中国工商银行(深圳翠竹北支行),广东省,49ebeee85d6f21cdabf0cd00,(0755)25796053,49ebeee85d6f21cdabf0cd00
深圳市福田区笋岗西路3号一楼,福田区,深圳市,1,22.561053,114.091391,中国工商银行(深圳黄木岗支行),广东省,93df0dc3f880b52b882fb534,(0755)83245803,93df0dc3f880b52b882fb534
广东省深圳市福田区东园路35号台湾花园底商,福田区,深圳市,1,22.543496,114.108446,中国工商银行(深圳台湾花园支行),广东省,435d7aea6a1a3b355abbbc34,(0755)82241353,435d7aea6a1a3b355abbbc34
深圳市福田区深南大道2012号深圳证券交易所,福田区,深圳市,1,22.547625,114.059897,中国工商银行(24小时自助银行),广东省,13b1ad450ea41785f7b91620,,13b1ad450ea41785f7b91620
深圳市福田区梅林一村五区一层112号,福田区,深圳市,1,22.57068,114.04544,中国工商银行(深圳梅林一村支行),广东省,a5097bfa2b514063f03cba34,(0755)83534445,a5097bfa2b514063f03cba34
深圳市福田区裕亨路海悦华城首层,福田区,深圳市,1,22.522198,114.075891,中国工商银行(深圳福田口岸支行),广东省,,(0755)23602713,ad78897c395bdcd0d7851f83
光华街6之22号-2,南山区,深圳市,1,22.540297,113.995847,中国工商银行(深圳华侨城支行),广东省,606289fd1fce214da2046477,(0755)26600054,606289fd1fce214da2046477
建安一路56,宝安区,深圳市,1,22.564335,113.916207,中国工商银行(宝安财富管理中心),广东省,3859898aca02b68b1d58004f,(0755)27874112,3859898aca02b68b1d58004f
深圳市南山区白石路东8号欢乐海岸购物中心1层,南山区,深圳市,1,22.531334,113.993838,中国工商银行(深圳欢乐海岸支行),广东省,522452ea8ff90d94ad04579b,,522452ea8ff90d94ad04579b
广东省深圳市南山区高新南九道深圳湾科技生态园6栋01层36-41号,南山区,深圳市,1,22.535649,113.95924,中国工商银行(深圳生态园支行),广东省,b207f09983143aa74151c0c1,(0755)26927803,b207f09983143aa74151c0c1
深圳市南山区高新南三道中科大厦,南山区,深圳市,1,22.543753,113.958879,中国工商银行(高新园支行营业部),广东省,e6965900cea4d415d0ff234a,,e6965900cea4d415d0ff234a
深圳市宝安区新湖路壹方城L1-083A商铺,宝安区,深圳市,1,22.559444,113.894592,中国工商银行(宝安中心区支行),广东省,,(0755)27934902,d175afad0e2815a02bb97ce4
深圳市福田中心区益田路4068号卓越时代广场一期一楼商铺,福田区,深圳市,1,22.539578,114.063519,中国工商银行(深圳卓越时代广场支行),广东省,186798e492428d81adcb6676,(0755)23989147,186798e492428d81adcb6676
深圳市南山区朗山路9号东江环保大楼1楼(朗山酒店对面),南山区,深圳市,1,22.561216,113.956471,中国工商银行(深圳高新园北区支行),广东省,d0f08e51d704fe056140a9f0,"(0755)86676149,(0755)86676238,(0755)86676244",ab476e328b2b53bc1f389492
深圳市福田区深南中路2074号电子大厦底商,福田区,深圳市,1,22.546888,114.094627,中国工商银行(深圳华强支行营业部),广东省,669775d095b7fb5bfd0eb034,(0755)83781355,669775d095b7fb5bfd0eb034
光明新区泥围新村七巷19号(深宝大厦西北),光明区,深圳市,1,22.793929,113.88635,中国工商银行24小时自助银行(深宝大厦西北),广东省,a1c756508fbffa9e901fc922,,a1c756508fbffa9e901fc922
广东省深圳市宝安区沙井镇中心路时代中心一楼工商银行营业大厅,宝安区,深圳市,1,22.734934,113.836583,工商银行营业大厅,广东省,,(0755)27208918,2ee199f614fe12e32b06cee9
盐田区盐田街道办永安北一街88号深圳义乌华贸国际电子商务商贸城首层,盐田区,深圳市,1,22.605618,114.250631,工商银行24小时自助银行,广东省,99b09651566b652b88db73af,,99b09651566b652b88db73af
广东省深圳市罗湖区深南东路5005号金融中心北座1楼,罗湖区,深圳市,1,22.54637,114.112231,中国工商银行(深圳市分行营业部),广东省,b7dc822fd4c7c9c7157643da,(0755)25930190,b7dc822fd4c7c9c7157643da
深圳市龙岗区和谐路133号喜福汇,龙岗区,深圳市,1,22.73365,114.232472,中国工商银行24小时自助银行(和谐路),广东省,258e7b1a0f7cd26021022091,,258e7b1a0f7cd26021022091
深圳市龙华区大和路格澜阳光花园商业B2栋首层,龙华区,深圳市,1,22.701207,114.054505,中国工商银行(深圳观澜支行营业部),广东省,28e700f1deebd001085cb391,(0755)29506321,28e700f1deebd001085cb391
