address,area,city,detail,lat,lng,name,province,street_id,telephone,uid,机构名称
福田区滨河大道9023号国通大厦一层,福田区,深圳市,1,22.532883,114.049393,中国邮政储蓄银行(新洲南支行),广东省,bf29b70216de329a08b93ab8,(0755)83589768,bf29b70216de329a08b93ab8,邮政储蓄银行
深圳市福田区金地工业区129栋一楼,福田区,深圳市,1,22.527296,114.046989,中国邮政储蓄银行(深圳沙嘴支行),广东省,73e1b1ac7fc60284d8d891f6,(0755)83308772,73e1b1ac7fc60284d8d891f6,邮政储蓄银行
深圳市龙岗区布吉街道中兴路百盛大厦首层,龙岗区,深圳市,1,22.614379,114.13135,中国邮政储蓄银行(深圳百盛支行),广东省,850035ff90589b172906cef7,(0755)28535238,850035ff90589b172906cef7,邮政储蓄银行
广东省深圳市福田区红荔路3013-5号上航大厦4层,福田区,深圳市,1,22.554502,114.089932,中国邮政储蓄银行(华新村支行),广东省,edd64ce10ac035923ee231b8,(0755)83201797,edd64ce10ac035923ee231b8,邮政储蓄银行
深圳市福田区华强南路赛格苑c栋1层,福田区,深圳市,1,22.544518,114.093592,中国邮政储蓄银行(深圳爱华支行),广东省,14c27fec163fa0a08415410f,95580,14c27fec163fa0a08415410f,邮政储蓄银行
南海大道2622号,南山区,深圳市,1,22.519028,113.93385,中国邮政储蓄银行(深圳南山区支行),广东省,35debf29136fc844a6da3977,(0755)26073313,35debf29136fc844a6da3977,邮政储蓄银行
深圳市龙岗区布吉街道信和爱琴居信和购物广场一层,龙岗区,深圳市,1,22.618196,114.142218,中国邮政储蓄银行(信和购物广场店),广东省,4bb049d9d30cd63a980050ab,(0755)28268830,4bb049d9d30cd63a980050ab,邮政储蓄银行
广东省深圳市罗湖区深南东路3040号邮政大厦二楼,罗湖区,深圳市,1,22.549685,114.123265,中国邮政储蓄银行(裕安邮局营业部),广东省,909f2e4951c73302b23c8181,,383322132bea6b0026e0a094,邮政储蓄银行
广东省深圳市宝安区新湖路西城雅筑1层,宝安区,深圳市,1,22.568777,113.884509,中国邮政储蓄银行24小时自助银行服务(深圳宝城支行),广东省,69006dc5f5cc832db6147f57,,69006dc5f5cc832db6147f57,邮政储蓄银行
广东省深圳市龙华区观澜大道464号附近,龙华区,深圳市,1,22.720281,114.061648,中国邮政储蓄银行24小时自助银行(观澜营业所),广东省,7ef7354d8f08d320430245b2,,7ef7354d8f08d320430245b2,邮政储蓄银行
深圳市宝安区宝安大道4016-9,宝安区,深圳市,1,22.591698,113.865413,中国邮政储蓄银行(深圳宝安区银田营业所),广东省,cde9e2c75d1bedb7e81e97e3,(0755)23497199,cde9e2c75d1bedb7e81e97e3,邮政储蓄银行
广东省深圳市龙岗区龙岗街道九州家园3栋商铺111号,龙岗区,深圳市,1,22.733569,114.270632,中国邮政储蓄银行(九州支行),广东省,14cc6523b2ca04b0601c672a,(0755)89611368,14cc6523b2ca04b0601c672a,邮政储蓄银行
广东省深圳市龙华区大浪办事处大浪社区浪琴路1号,龙华区,深圳市,1,22.701691,113.998077,中国邮政储蓄银行(浪荣支行),广东省,9f16be3a21e0e3b751e5c5b8,(0755)28110155,9f16be3a21e0e3b751e5c5b8,邮政储蓄银行
深圳市龙岗区南湾街道沙湾河滨路9号,龙岗区,深圳市,1,22.612888,114.171374,中国邮政储蓄银行(沙湾支行),广东省,bff8fa7d56dfb2ddc9213da4,(0755)28747000,bff8fa7d56dfb2ddc9213da4,邮政储蓄银行
和平东路177号源发大厦1栋1层A区,龙华区,深圳市,1,22.661623,114.034937,中国邮政储蓄银行(东环一路),广东省,6c1017f6d425f61051e5c569,,6c1017f6d425f61051e5c569,邮政储蓄银行
深圳市福田区下沙福荣路金域蓝湾2期裙楼31号,福田区,深圳市,1,22.531013,114.030391,中国邮政储蓄银行(下沙支行),广东省,1bf85b25ff6060a7a0a934b8,(0755)83477267,1bf85b25ff6060a7a0a934b8,邮政储蓄银行
广东省深圳市南山区南头红花路108-3,南山区,深圳市,1,22.544224,113.927501,中国邮政储蓄银行(南头支行),广东省,b703e96bb04ea5fa8f1a8976,"(0755)95580,(0755)26666983",b703e96bb04ea5fa8f1a8976,邮政储蓄银行
广东省深圳市宝安区新湖路西城雅筑1楼麦当劳旁边,宝安区,深圳市,1,22.568774,113.884508,中国邮政储蓄银行(宝城支行),广东省,ccb872c475042f2eeaf8536e,(0755)81777168,ccb872c475042f2eeaf8536e,邮政储蓄银行
深圳市盐田区深盐路1117-7,盐田区,深圳市,1,22.592632,114.278663,中国邮政储蓄银行(盐田支行),广东省,ef773a0f361ea0342202202e,(0755)25203371,ef773a0f361ea0342202202e,邮政储蓄银行
广东省深圳市南山区向南西海花园E栋7-8号商铺,南山区,深圳市,1,22.527657,113.925483,中国邮政储蓄银行(南新支行),广东省,64c708fc68d04ee2c5effbd9,(0755)95580,bf29b702b895889909b93a77,邮政储蓄银行
广东省深圳市坪山区人民西路158号,坪山区,深圳市,1,22.753323,114.389844,中国邮政储蓄银行(坑梓支行),广东省,011876b9cf4bc580d72ce2f0,(0755)84133359,04bf9014b1e1049d2b11d191,邮政储蓄银行
深圳市龙岗区军田路69号,龙岗区,深圳市,1,22.699756,114.24185,中国邮政储蓄银行(爱联支行),广东省,5bed040d374a199ec26c14b5,(0755)28998901,5bed040d374a199ec26c14b5,邮政储蓄银行
广东省深圳市龙岗区兴旺路7号,龙岗区,深圳市,1,22.659512,114.205402,中国邮政储蓄银行(横岗支行),广东省,a3e8341cc6e939e84bfd3fa4,(0755)28690030,a3e8341cc6e939e84bfd3fa4,邮政储蓄银行
龙岗区布吉街道水径社区吉华路252号下水径商业广场一楼109-112号,龙岗区,深圳市,1,22.621681,114.117973,中国邮政储蓄银行(吉华支行),广东省,4b36352e2002ce559f95de7e,(0755)84669765,4b36352e2002ce559f95de7e,邮政储蓄银行
广东省深圳市罗湖区莲塘路134号,罗湖区,深圳市,1,22.567148,114.178782,中国邮政储蓄银行(莲塘支行),广东省,c51be5272ca25fe34302458d,(0755)25737931,c51be5272ca25fe34302458d,邮政储蓄银行
深圳市罗湖区太白路2008号布心工业区一楼,罗湖区,深圳市,1,22.583426,114.143777,中国邮政储蓄银行(太白支行),广东省,dffd46423bd72eb33c9a5e06,(0755)25813115,dffd46423bd72eb33c9a5e06,邮政储蓄银行
福田区梅华路154号梅林邮电综合大楼一楼,福田区,深圳市,1,22.570693,114.054612,中国邮政储蓄银行(梅林支行),广东省,3f826ed30f948646d1f49e37,(0755)83312092,3f826ed30f948646d1f49e37,邮政储蓄银行
广东省深圳市南山区南海大道2622,南山区,深圳市,1,22.519408,113.93388,中国邮政储蓄银行贷款中心,广东省,b07786e0e51e2dccede4a518,,fe1fdccfe1d8f554d418b7bc,邮政储蓄银行
广东省深圳市南山区工业九路29-2,南山区,深圳市,1,22.507327,113.9334,中国邮政储蓄银行(四海支行),广东省,5d94d0c549a1aa68bb17e733,(0755)26678021,5d94d0c549a1aa68bb17e733,邮政储蓄银行
广东省深圳市南山区前海深港合作区万科前海企业公馆前海企业公馆-7栋b邮储银行,南山区,深圳市,1,22.52344,113.908268,中国邮政储蓄银行(前海分行),广东省,,,0938fbbc1d434ecdeb1e97e4,邮政储蓄银行
广东省深圳市宝安区新和大道48号安达通大厦1层,宝安区,深圳市,1,22.758457,113.828875,中国邮政储蓄银行(新和支行),广东省,,(0755)27222299,0c542d01bc7a07ed71210b43,邮政储蓄银行
广东省深圳市宝安区沙井街道新沙路571号,宝安区,深圳市,1,22.738109,113.818874,中国邮政储蓄银行(沙井支行),广东省,9ee392b8778f733cbbbd6342,(0755)27202888,9ee392b8778f733cbbbd6342,邮政储蓄银行
深圳市宝安区西乡街道龙吟二路21-23号,宝安区,深圳市,1,22.582928,113.886336,中国邮政储蓄银行(西乡支行),广东省,7b0f4f9e5927daa8e6e96507,(0755)29635800,7b0f4f9e5927daa8e6e96507,邮政储蓄银行
深圳市罗湖区宝岗路150号田泰楼首层,罗湖区,深圳市,1,22.572666,114.119471,中国邮政储蓄银行(田心支行),广东省,286b5ec131e667efc4f02520,(0755)82430651,286b5ec131e667efc4f02520,邮政储蓄银行
龙华区民治街道民旺路88号,龙华区,深圳市,1,22.627268,114.041856,中国邮政储蓄银行(民治支行),广东省,44207646801dac6bdeee8be8,(0755)28199830,44207646801dac6bdeee8be8,邮政储蓄银行
广东省深圳市南山区工业七路121-125号,南山区,深圳市,1,22.500654,113.928898,中国邮政储蓄银行(蛇口支行),广东省,db1f39d44b58066cf5c59cc4,(0755)26693330,db1f39d44b58066cf5c59cc4,邮政储蓄银行
广东省深圳市宝安区沙井街道中心路又一城时尚广场一层(万佳百货旁),宝安区,深圳市,1,22.734614,113.833232,中国邮政储蓄银行(新沙支行),广东省,74c5dfd64b33afa429fc48aa,(0755)29863557,74c5dfd64b33afa429fc48aa,邮政储蓄银行
鹏达路164号,龙岗区,深圳市,1,22.719802,114.264394,中国邮政储蓄银行(建新营业所),广东省,5615542a40ed252f40afe637,(0755)84819339,5615542a40ed252f40afe637,邮政储蓄银行
宝龙二路5-7,龙岗区,深圳市,1,22.694446,114.296687,中国邮政储蓄银行(深圳宝龙支行),广东省,c2b97c226c17d2c3bda2401d,(0755)84402333,c2b97c226c17d2c3bda2401d,邮政储蓄银行
龙岗区大鹏新区大鹏街道迎宾北路76号,龙岗区,深圳市,1,22.601717,114.480654,中国邮政储蓄银行(大鹏营业所),广东省,1e990b10e74ad5df42024538,(0755)84305023,e07c667a300d1f8a02294f85,邮政储蓄银行
深圳市龙岗区龙城街道爱华路92号,龙岗区,深圳市,1,22.704411,114.235886,中国邮政储蓄银行(龙岗区支行),广东省,e96b4420e947552783288a9e,(0755)89557722,e96b4420e947552783288a9e,邮政储蓄银行
平龙路75号顺平大厦1层,龙岗区,深圳市,1,22.701071,114.120278,中国邮政储蓄银行(辅城坳支行),广东省,c1653405f5101d04ab175a14,(0755)84671204,c1653405f5101d04ab175a14,邮政储蓄银行
田湾路82号,光明区,深圳市,1,22.732725,113.911063,中国邮政储蓄银行(深圳田寮支行),广东省,93defe73b2e29207eb56fa22,(0755)27199890,93defe73b2e29207eb56fa22,邮政储蓄银行
罗湖区金稻田路1068-5号,罗湖区,深圳市,1,22.590278,114.139656,中国邮政储蓄银行(深圳布心支行),广东省,b703e96bb0aca5fa8f1a8914,(0755)25486846,b703e96bb0aca5fa8f1a8914,邮政储蓄银行
罗湖区草埔金稻田路2030号,罗湖区,深圳市,1,22.590726,114.125711,中国邮政储蓄银行(深圳草埔支行),广东省,64ff3be1a4d592c691114cab,(0755)25677582,64ff3be1a4d592c691114cab,邮政储蓄银行
深圳市罗湖区爱国路3033号,罗湖区,深圳市,1,22.57117,114.14756,中国邮政储蓄银行(深圳东湖支行),广东省,98823bf9c276a41b8c55ec40,(0755)25419163,98823bf9c276a41b8c55ec40,邮政储蓄银行
广东省深圳市罗湖区深南东路3002号电信大厦一楼,罗湖区,深圳市,1,22.550238,114.127907,中国邮政储蓄银行(深圳电信支行),广东省,d305db1f3354ec3e932ca361,(0755)82251706,d305db1f3354ec3e932ca361,邮政储蓄银行
罗湖区布吉农批市场F座247-248号,罗湖区,深圳市,1,22.586813,114.123916,中国邮政储蓄银行(布吉农批支行),广东省,f09119b88a9b78bf1ce999f6,(0755)25770369,f09119b88a9b78bf1ce999f6,邮政储蓄银行
广东省深圳市福田区红荔路1096号,福田区,深圳市,1,22.555496,114.104691,中国邮政储蓄银行(深圳红荔支行),广东省,6ed3083a5354ffb72b3a9f37,(0755)22207942,6ed3083a5354ffb72b3a9f37,邮政储蓄银行
福田区福华路196号,福田区,深圳市,1,22.542862,114.085628,中国邮政储蓄银行(深圳福华支行),广东省,2c0bd6c5da3f32aa43ab9a37,(0755)83980971,2c0bd6c5da3f32aa43ab9a37,邮政储蓄银行
深圳市南山区同沙路25-4,南山区,深圳市,1,22.589682,113.956608,中国邮政储蓄银行(留仙居支行),广东省,fd007c5eb6094d6fa9f7299f,(0755)26587802,fd007c5eb6094d6fa9f7299f,邮政储蓄银行
福田区皇岗福民路与益田路交汇路高发城驰苑1楼,福田区,深圳市,1,22.528447,114.064229,中国邮政储蓄银行(深圳福民支行),广东省,351b698ac67bfb601ee9994c,(0755)95580,351b698ac67bfb601ee9994c,邮政储蓄银行
广东省深圳市福田区车公庙泰然六路206栋一楼,福田区,深圳市,1,22.53879,114.034544,中国邮政储蓄银行(福田区支行),广东省,923ffd00837b21b4d82f28b8,(0755)83402656,923ffd00837b21b4d82f28b8,邮政储蓄银行
广东省深圳市宝安区新安二路88号,宝安区,深圳市,1,22.566879,113.918177,中国邮政储蓄银行(深圳新安支行),广东省,6c9845503fcd0f199d82ea1b,(0755)27783162,6c9845503fcd0f199d82ea1b,邮政储蓄银行
广东省深圳市宝安区燕罗公路168号,宝安区,深圳市,1,22.801625,113.874959,中国邮政储蓄银行(燕川营业所),广东省,,(0755)27146655,43b7e889e91a2d1758f6be42,邮政储蓄银行
深圳市宝安区松岗街道胜利路1号,宝安区,深圳市,1,22.768271,113.855792,中国邮政储蓄银行(深圳松岗支行),广东省,c7cf358b0a52dceaf70e775d,(0755)27553183,c7cf358b0a52dceaf70e775d,邮政储蓄银行
广东省深圳市宝安区福永街道桥头社区永福路77号,宝安区,深圳市,1,22.683251,113.808085,中国邮政储蓄银行(永福路支行),广东省,748ed802ce1540c2fbdc854b,(0755)27328713,748ed802ce1540c2fbdc854b,邮政储蓄银行
广东省深圳市宝安区西乡街道前进二路旁凤凰岗第二工业区,宝安区,深圳市,1,22.599209,113.886257,中国邮政储蓄银行(前进营业所),广东省,49a02a7a8f96c53d2b201a61,(0755)29901119,49a02a7a8f96c53d2b201a61,邮政储蓄银行
宝民一路215号宝通大厦1层,宝安区,深圳市,1,22.573102,113.90255,中国邮政储蓄银行(裕安营业所),广东省,850815e113b0f69b43e192f6,(0755)27802203,850815e113b0f69b43e192f6,邮政储蓄银行
富民工业区芳坑路100号,龙岗区,深圳市,1,22.688996,114.148487,中国邮政储蓄银行(富民营业所),广东省,764672e541e8a5d094ec845d,(0755)28457003,764672e541e8a5d094ec845d,邮政储蓄银行
广东省深圳市龙华区观澜街道新田社区观平路77号宝地利商场斜对面,龙华区,深圳市,1,22.706864,114.095269,中国邮政储蓄银行(深圳新田支行),广东省,f46f26a5d0c65f9779f796a1,(0755)29195351,f46f26a5d0c65f9779f796a1,邮政储蓄银行
广东省深圳市龙华区华旺路172号,龙华区,深圳市,1,22.683425,114.007696,中国邮政储蓄银行(大浪营业所),广东省,0dc3d82d7887a16c74e5b691,(0755)81706283,0dc3d82d7887a16c74e5b691,邮政储蓄银行
广东省深圳市宝安区石岩街道水田社区宝石东路85号1楼东面,宝安区,深圳市,1,22.689221,113.969129,中国邮政储蓄银行(水田营业所),广东省,8cba4bb02ca5f5f9ad045763,(0755)95580,8cba4bb02ca5f5f9ad045763,邮政储蓄银行
深圳市龙岗区横岗街道大康山子吓路313号,龙岗区,深圳市,1,22.650278,114.23834,中国邮政储蓄银行(深圳大康支行),广东省,,"(0755)28691112,(0755)84263680",0ed20a15212a729757bfffde,邮政储蓄银行
广东省深圳市福田区华富路市话大厦附楼,福田区,深圳市,1,22.556949,114.08836,中国邮政储蓄银行(深圳华富支行),广东省,0ce65c2dc63bd05a2c4733b8,(0755)83252162,0ce65c2dc63bd05a2c4733b8,邮政储蓄银行
广东省深圳市龙岗区坂田街道新安路4号,龙岗区,深圳市,1,22.627222,114.070304,中国邮政储蓄银行(深圳五和支行),广东省,89b3bfd15640cd9a95ca07c6,(0755)28706666,89b3bfd15640cd9a95ca07c6,邮政储蓄银行
福田区笋岗西路莲花一村美莲大厦二楼,福田区,深圳市,1,22.560329,114.07654,中国邮政储蓄银行(深圳彩田支行),广东省,d6c5d991e3b86de830169b37,(0755)83257697,d6c5d991e3b86de830169b37,邮政储蓄银行
广东省深圳市福田区红荔路7034号,福田区,深圳市,1,22.552187,114.047785,中国邮政储蓄银行(深圳香蜜支行),广东省,ca374faac2ff2d0095ec84a7,(0755)83916113,ca374faac2ff2d0095ec84a7,邮政储蓄银行
广东省福田区深南大道1014号岗厦邮政大厦1栋,福田区,深圳市,1,22.547213,114.076315,中国邮政储蓄银行(深圳岗厦支行),广东省,083a55fa29a50579246e9837,(0755)83236546,083a55fa29a50579246e9837,邮政储蓄银行
深圳市南山区登良路龙佳园一栋一层103号,南山区,深圳市,1,22.518663,113.929331,中国邮政储蓄银行(深圳登良支行),广东省,5b25f446a9758fea10293577,(0755)86320091,5b25f446a9758fea10293577,邮政储蓄银行
广东省深圳市宝安区沙井街道107国道82号,宝安区,深圳市,1,22.72067,113.844582,中国邮政储蓄银行(深圳新桥支行),广东省,dffd631cc957fabc39221ce0,(0755)27298321,dffd631cc957fabc39221ce0,邮政储蓄银行
深圳市宝安区福永凤塘大道华丰科技园2号1楼,宝安区,深圳市,1,22.706666,113.799095,中国邮政储蓄银行(深圳凤塘支行),广东省,3d1401e1fdb695b3c9e33ca7,(0755)81451764,3d1401e1fdb695b3c9e33ca7,邮政储蓄银行
深圳市宝安区西乡街道洲石公路九围段乌石脚综合楼1楼,宝安区,深圳市,1,22.659152,113.870185,中国邮政储蓄银行(九围营业所),广东省,34e48508721e80e1d8d891e3,(0755)29914618,34e48508721e80e1d8d891e3,邮政储蓄银行
深圳市宝安区村内工业区30号,宝安区,深圳市,1,22.634259,113.853305,中国邮政储蓄银行(深圳黄田支行),广东省,0ccf6538bacd76d6c91b9521,(0755)29982010,0ccf6538bacd76d6c91b9521,邮政储蓄银行
广东省深圳市龙岗区龙岗街道龙平东路116号,龙岗区,深圳市,1,22.736388,114.283454,中国邮政储蓄银行(深圳龙岗支行),广东省,f4b3da1626d39923b020a86e,(0755)28832229,f4b3da1626d39923b020a86e,邮政储蓄银行
深圳市龙岗区双拥街91号,龙岗区,深圳市,1,22.705584,114.139716,中国邮政储蓄银行(平湖营业所),广东省,,(0755)28450574,c258fddaac78450f26e0a08c,邮政储蓄银行
观澜镇新澜大街104号观澜街道,龙华区,深圳市,1,22.723704,114.061644,中国邮政储蓄银行(观澜营业所),广东省,79ea275d9c9e84aa00ec01a9,(0755)29931618,79ea275d9c9e84aa00ec01a9,邮政储蓄银行
深圳市光明区公明街道长圳社区兴业兴发工业区2栋一楼,光明区,深圳市,1,22.723274,113.91705,中国邮政储蓄银行(长圳营业所),广东省,,(0755)27180833,750ec16577004b2b4d3a599f,邮政储蓄银行
深圳市福田区深南中路统建楼三栋二楼,福田区,深圳市,1,22.546552,114.098915,中国邮政储蓄银行(深南中支行),广东省,70326e57ba624ce5b11e3671,(0755)83639326,70326e57ba624ce5b11e3671,邮政储蓄银行
广东省深圳市龙华区龙环三路274,龙华区,深圳市,1,22.673842,114.037311,中国邮政储蓄银行(清湖营业所),广东省,08fc93df2dd30c919a68b491,(0755)29525138,08fc93df2dd30c919a68b491,邮政储蓄银行
广东省深圳市福田区上沙村仁和楼一楼,福田区,深圳市,1,22.528839,114.037711,中国邮政储蓄银行(深圳上沙支行),广东省,f446091855708469b01e36b8,(0755)82551313,f446091855708469b01e36b8,邮政储蓄银行
福田区竹子林益华街5号邮电综合大楼一楼,福田区,深圳市,1,22.542214,114.019138,中国邮政储蓄银行(竹子林支行),广东省,341c35deb00fdebde70738b8,(0755)83700537,341c35deb00fdebde70738b8,邮政储蓄银行
广东省深圳市南山区西丽南路59号,南山区,深圳市,1,22.580976,113.959517,中国邮政储蓄银行(深圳西丽支行),广东省,aa0f4ded4dce8828d2f49ecf,(0755)86113873,aa0f4ded4dce8828d2f49ecf,邮政储蓄银行
广东省深圳市南山区学府路201阳光棕榈园2期26栋裙楼1层,南山区,深圳市,1,22.533839,113.920055,中国邮政储蓄银行(阳光棕榈支行),广东省,bff8fa7d0b85e7a0c8213d77,(0755)26446053,bff8fa7d0b85e7a0c8213d77,邮政储蓄银行
广东省深圳市宝安区松岗街道红星社区松明大道105号一层,宝安区,深圳市,1,22.77201,113.84816,中国邮政储蓄银行(深圳红星支行),广东省,bfc4fba529bf4587be4842e8,(0755)27092668,bfc4fba529bf4587be4842e8,邮政储蓄银行
广东省深圳市宝安区松岗街道塘下涌二村广田路143号,宝安区,深圳市,1,22.806947,113.849223,中国邮政储蓄银行(塘下涌营业所),广东省,,(0755)29901088,d24e48eb8ad1cdc9afee7a16,邮政储蓄银行
深圳市宝安区沙井街道金荣诚大厦一楼,宝安区,深圳市,1,22.724,113.791362,中国邮政储蓄银行(锦绣营业所),广东省,c5ddcc08cda0fec6d91318e0,(0755)27561239,c5ddcc08cda0fec6d91318e0,邮政储蓄银行
宝安区福永街道福永大道120号,宝安区,深圳市,1,22.675537,113.827859,中国邮政储蓄银行(深圳福永支行),广东省,631c4157a900116130f71de0,(0755)27394488,631c4157a900116130f71de0,邮政储蓄银行
广东省深圳市宝安区西乡街道固戍一路固戍华庭1层B1-3号,宝安区,深圳市,1,22.607907,113.869193,中国邮政储蓄银行(深圳固戍支行),广东省,7a132755e4b3623401294f5a,(0755)27495003,8d4a821919db10fa3be4a6b1,邮政储蓄银行
宝安区深圳名优工业产品展示采购中心B座一楼,宝安区,深圳市,1,22.57389,113.872436,中国邮政储蓄银行(深圳宝源支行),广东省,868cb62364684e09b54f5468,(0755)23008332,868cb62364684e09b54f5468,邮政储蓄银行
广东省深圳市宝安区新安街道新安四路旭仕达名苑1栋101A号101B号114号115号,宝安区,深圳市,1,22.584941,113.898691,中国邮政储蓄银行(深圳新城支行),广东省,4399e56710818b99fd0eb082,(0755)29611500,4399e56710818b99fd0eb082,邮政储蓄银行
广东省深圳市宝安区西乡大道323号银星商务酒店一楼,宝安区,深圳市,1,22.5851,113.87669,中国邮政储蓄银行(宝安区支行),广东省,69fcd6dfbdcd1851cb291593,"(0755)29761198,(0755)29761138",69fcd6dfbdcd1851cb291593,邮政储蓄银行
广东省深圳市南山区蛇口石云路11号,南山区,深圳市,1,22.493623,113.933123,中国邮政储蓄银行(深圳海滨支行),广东省,8ef55e569685a85025d2bbfa,(0755)26685296,8ef55e569685a85025d2bbfa,邮政储蓄银行
广东省深圳市罗湖区田贝四路37号,罗湖区,深圳市,1,22.572888,114.134611,中国邮政储蓄银行(深圳田贝支行),广东省,c21db9e5d280fb8001ff2daa,(0755)25600647,c21db9e5d280fb8001ff2daa,邮政储蓄银行
深圳市龙岗区龙岗大道3018号,龙岗区,深圳市,1,22.771983,114.312718,中国邮政储蓄银行(深圳坪地营业所),广东省,07f3c8b5aca8c81e6240a955,(0755)84090998,07f3c8b5aca8c81e6240a955,邮政储蓄银行
深圳市坪山区坪山办事处和平社区深汕路262号,坪山区,深圳市,1,22.705146,114.354834,中国邮政储蓄银行(深圳坪山新区支行),广东省,1522c081575e77a6c51e51ee,(0755)28335933,1522c081575e77a6c51e51ee,邮政储蓄银行
龙岗区塘边路1号,龙岗区,深圳市,1,22.655021,114.15842,中国邮政储蓄银行(深圳白泥坑支行),广东省,3117512bb93f0e5317b54b85,(0755)84661044,3117512bb93f0e5317b54b85,邮政储蓄银行
广东省深圳市宝安区塘头大道宏发商业大厦1层2层39-12,宝安区,深圳市,1,22.669537,113.922606,中国邮政储蓄银行(深圳龙马营业所),广东省,67e7c5f3947b04a96168582b,"(0755)27628520,95580",4a2f0652bcaefe01c7f02527,邮政储蓄银行
深圳市坪山新区建设路12号一层,坪山区,深圳市,1,22.695906,114.354719,中国邮政储蓄银行(深圳建设营业所),广东省,23116913ebf572fd734b87ce,(0755)84282311,23116913ebf572fd734b87ce,邮政储蓄银行
吉华路上雪科技城一巷四号,龙岗区,深圳市,1,22.643635,114.097181,中国邮政储蓄银行(深圳雪象营业所),广东省,34640eeeebf6f2edfa0cadd1,(0755)89601198,34640eeeebf6f2edfa0cadd1,邮政储蓄银行
广东省深圳市福田区华强北路1058号广博现代之窗大厦2层,福田区,深圳市,1,22.550192,114.094019,中国邮政储蓄银行(华强北邮局营业部),广东省,b55fddc5f313f38b3913fd80,(0755)83280081,b55fddc5f313f38b3913fd80,邮政储蓄银行
深圳市龙岗区龙城大道110号,龙岗区,深圳市,1,22.729409,114.259575,中国邮政储蓄银行(万象天成营业所),广东省,b49d8a284add3db72bd7ab4f,(0755)84852236,b49d8a284add3db72bd7ab4f,邮政储蓄银行
深圳市福田区八卦一路口邮电综合大楼一楼,福田区,深圳市,1,22.562767,114.105975,中国邮政储蓄银行(八卦岭邮政储蓄所),广东省,d991e116bffa1e551f389437,(0755)82131525,d991e116bffa1e551f389437,邮政储蓄银行
