address,area,city,detail,lat,lng,name,province,street_id,telephone,uid
北京市西城区广安门内大街319号C-D座,西城区,北京市,1,39.895761,116.360349,交通银行24小时自助银行(宣武支行),北京市,e31f5865885ec39009b93aa7,,54ec08c287070e23754ff1f7
北京市西城区德胜门外大街5号,西城区,北京市,1,39.970431,116.385918,交通银行24小时自助银行(马甸支行),北京市,f13370f56ad70ce2a0d2309e,,f13370f56ad70ce2a0d2309e
北京市西城区月坛北街11-6号,西城区,北京市,1,39.921797,116.351218,交通银行24小时自助银行(月坛北街),北京市,6919e17c4b6b8b51100daabc,,6919e17c4b6b8b51100daabc
北京市西城区金融大街20号,西城区,北京市,1,39.920793,116.366686,交通银行24小时自助银行服务(北京金融大街支行),北京市,f764ab7eea075ffe4e2fdf5b,,f764ab7eea075ffe4e2fdf5b
德胜门外大街85号德胜国际中心A座,西城区,北京市,1,39.960105,116.385249,交通银行24小时自助银行(北京德胜门支行),北京市,a1418eb4b598cb02eae582a7,,a1418eb4b598cb02eae582a7
北京市西城区百万庄大街11-1,西城区,北京市,1,39.934098,116.356945,交通银行24小时自助银行(北京百万庄支行),北京市,1aedac4ee174bab5abf0cd64,,56979863be0a12fd4d5547b2
北京市西城区金融大街33号,西城区,北京市,1,39.916322,116.364402,交通银行24小时自助银行(北京市分行营业部),北京市,902043d75423aafb902ca303,,902043d75423aafb902ca303
白纸坊东街10-1号,西城区,北京市,1,39.884354,116.37754,交通银行24小时自助银行(北京右安门支行),北京市,b7021bf801dbef84f4e73b9d,,b7021bf801dbef84f4e73b9d
西长安街17号,西城区,北京市,1,39.913921,116.383249,个人外汇交易中心,北京市,29f8df583c4dd29017948e2e,,29f8df583c4dd29017948e2e
北京市西城区车公庄北街6号-8,西城区,北京市,1,39.940043,116.356472,个人信贷金融服务中心,北京市,27e4ce5f93fa1d967069d39c,,27e4ce5f93fa1d967069d39c
北京市朝阳区酒仙桥路10号星城国际大厦内(798艺术区南侧),朝阳区,北京市,1,39.985918,116.497222,交通银行(酒仙桥支行),北京市,51475764c92c34cdc51e5159,"95559,(010)64350991,(010)64354445,(010)64351150",51475764c92c34cdc51e5159
曙光西里28号中冶大厦,朝阳区,北京市,1,39.966005,116.458955,交通银行(北京三元支行),北京市,1694336d7d3aa2f9157643d3,(010)64686512,1694336d7d3aa2f9157643d3
望京宏泰东街浦项中心B座,朝阳区,北京市,1,40.004603,116.494625,交通银行(北京望京东路支行),北京市,604efc9312b82ef8100daa7b,,604efc9312b82ef8100daa7b
北京市朝阳区光华路甲8号和乔大厦C座一层,朝阳区,北京市,1,39.919074,116.477788,交通银行(北京光华路支行),北京市,764672e581fce5ad95ec84b5,(010)65832085,764672e581fce5ad95ec84b5
北京市朝阳区阜通西大街望京西园四区416号楼,朝阳区,北京市,1,40.001723,116.479255,交通银行(北京望京西园支行),北京市,925c550f17adfab25a3ac84c,(010)64713569,925c550f17adfab25a3ac84c
北京市朝阳区广渠路36号5号楼,朝阳区,北京市,1,39.897417,116.476038,交通银行(北京双井支行),北京市,5e4a57856546eab22902e12a,,5e4a57856546eab22902e12a
北京市朝阳区朝阳北路99号,朝阳区,北京市,1,39.930244,116.526596,交通银行(北京朝阳北路支行),北京市,eb561108edb433b67adbd29c,(010)85526505,eb561108edb433b67adbd29c
北京市朝阳区小营路12号亚运花园B座一层,朝阳区,北京市,1,40.000211,116.431013,交通银行(北京育惠东路支行),北京市,d6ee872448c254e0a8f0cd4c,(010)84624402,d6ee872448c254e0a8f0cd4c
北京市朝阳区东三环北路19号中青大厦1-2层,朝阳区,北京市,1,39.935555,116.467471,交通银行(北京东三环支行),北京市,cdff994660a4b0824207c1db,(010)65869850,cdff994660a4b0824207c1db
北京市朝阳区广渠门外大街8号优士阁大厦b座c座首层,朝阳区,北京市,1,39.898647,116.465909,交通银行(北京广渠路支行),北京市,442076468dceb96bdfee8bb5,(010)58614201,442076468dceb96bdfee8bb5
青年路27号院1号楼,朝阳区,北京市,1,39.93813,116.523214,交通银行(北京青年路支行),北京市,556c733e816047426f4760eb,(010)56089566,556c733e816047426f4760eb
北京市朝阳区慧忠北里413号,朝阳区,北京市,1,40.010191,116.40721,交通银行(北京慧忠里支行),北京市,c7fb04bdd1c8fb15fa0cad7a,(010)64924239,c7fb04bdd1c8fb15fa0cad7a
朝阳区安贞西里三区26号,朝阳区,北京市,1,39.975622,116.405984,交通银行(北京中轴路支行),北京市,3f9337d686fe18b3f7231028,(010)84134538,3f9337d686fe18b3f7231028
北京市朝阳区外馆东街51号,朝阳区,北京市,1,39.968787,116.410049,交通银行(北京和平里支行),北京市,e56bf5e3064b7b440782c2ff,(010)64408115,e56bf5e3064b7b440782c2ff
朝阳区太阳宫中路火星园10号楼,朝阳区,北京市,1,39.976493,116.451674,交通银行(北京太阳宫支行),北京市,8f13c155e230731f83a00cab,"(010)84158623,(010)84158643",8f13c155e230731f83a00cab
北京市朝阳区水碓子北里19号楼,朝阳区,北京市,1,39.934282,116.484516,交通银行(北京水碓子支行),北京市,6ee01020bb5b98ef52e5c54c,"(010)85961006,(010)85960974,(010)85978605",6ee01020bb5b98ef52e5c54c
朝阳区望京南湖中园K3-301,朝阳区,北京市,1,40.00625,116.468967,交通银行(望京南湖中园支行电费代收点),北京市,c4a41f6a5c31da662db96de1,(010)84713883,c4a41f6a5c31da662db96de1
北京市朝阳区林萃路倚林家园24号楼108-1,朝阳区,北京市,1,40.019756,116.377616,交通银行(林萃路支行营业室电费代收点),北京市,3994eb568b2976fac61e51c9,95559,3994eb568b2976fac61e51c9
北京市朝阳区吕营大街56号附近,朝阳区,北京市,1,39.848979,116.475453,交通银行ATM,北京市,,,add0ec2c40a8af74f4eafce4
北京市朝阳区松园北路8号,朝阳区,北京市,1,39.971973,116.557642,交通银行ATM,北京市,30f0bb8df8e758e9306212dd,,30f0bb8df8e758e9306212dd
立清路8号明天第一城小区立水桥海鲜农贸市场1层,朝阳区,北京市,1,40.053674,116.416238,交通银行ATM(立军路),北京市,,,21d116d538f40880f942b223
安外北苑路3号院,朝阳区,北京市,1,40.035153,116.425059,交通银行24小时自助银行(北苑路),北京市,c95859e7aec372b39ee3211f,,c95859e7aec372b39ee3211f
常营中路1号院11-8号,朝阳区,北京市,1,39.935808,116.614225,交通银行ATM(常营中路),北京市,a79f2281e9e05ddd40afe6d2,,a79f2281e9e05ddd40afe6d2
北京市朝阳区新源南路2号昆仑饭店1层,朝阳区,北京市,1,39.953939,116.466428,交通银行ATM(昆仑饭店),北京市,cdd3c150b9f80ecd45e274fe,,cdd3c150b9f80ecd45e274fe
东三环北路19号中青大厦,朝阳区,北京市,1,39.935631,116.467383,交通银行24小时自助银行(白家庄路),北京市,a820f82ee3272cc15e0d02cf,,a820f82ee3272cc15e0d02cf
垂杨柳南街2号北京市垂杨柳医院F1层,朝阳区,北京市,1,39.893265,116.465745,交通银行ATM(垂杨柳南街),北京市,6df8c63ea15f5e4902ff2d42,,6df8c63ea15f5e4902ff2d42
北三环中冶大厦一楼,朝阳区,北京市,1,39.965963,116.458908,交通银行24小时自助银行(凤凰城西),北京市,2b9a9bab7dc0538cf60e7747,,2b9a9bab7dc0538cf60e7747
北京市朝阳区朝阳门外大街16号中国人寿大厦,朝阳区,北京市,1,39.929341,116.446831,交通银行24小时自助银行服务(朝外支行),北京市,593850fb97032023df1e52e2,,593850fb97032023df1e52e2
北京市朝阳区华威里18号,朝阳区,北京市,1,39.881691,116.464809,交通银行24小时自助银行(潘家园路),北京市,31299df7cdc509abbb17e718,,31299df7cdc509abbb17e718
北京市朝阳区北四环东路108号华堂商场F1,朝阳区,北京市,1,39.9943,116.426857,交通银行ATM(华堂商场),北京市,a76ed7892d676d81be484298,,a76ed7892d676d81be484298
麦子店西街盛福大厦1楼,朝阳区,北京市,1,39.952705,116.471392,交通银行ATM(盛福大厦店),北京市,0f8c862aa6133e84d92f28e6,,0f8c862aa6133e84d92f28e6
西坝河西里28号英特公寓,朝阳区,北京市,1,39.973411,116.445173,交通银行24小时自助银行服务(西坝河支行),北京市,6fddd7fdfc86ea7f3517dc4f,,6fddd7fdfc86ea7f3517dc4f
小关东里12号院101室,朝阳区,北京市,1,39.98374,116.422063,交通银行ATM(北土城东路),北京市,08710bc496fa4b80de1e52ad,,08710bc496fa4b80de1e52ad
朝阳区方庄东路9号(近离行式高新医院),朝阳区,北京市,1,39.873151,116.451847,交通银行ATM(高新医院店),北京市,,,126a6260e4efc437ad0457ba
观筑庭园801号楼1层,朝阳区,北京市,1,39.845279,116.476981,交通银行ATM(金洋国际东),北京市,207111aa0ea558bc78f79679,,207111aa0ea558bc78f79679
安慧里三区六号楼一层,朝阳区,北京市,1,40.000769,116.414456,交通银行24小时自助银行服务,北京市,09cddaae79f0b2604107c123,,09cddaae79f0b2604107c123
西坝河东里2号院6-11,朝阳区,北京市,1,39.972735,116.457316,交通银行24小时自助银行服务(UHN国际村东南),北京市,75d0881afc191b333a04b19d,,75d0881afc191b333a04b19d
水碓子北里19-2号,朝阳区,北京市,1,39.934253,116.48453,交通银行24小时自助银行服务(北京水碓子支行),北京市,7fd723119546c39f5cbe864f,,7fd723119546c39f5cbe864f
北京市朝阳区垡头翠城馨园甲401号楼,朝阳区,北京市,1,39.863115,116.511619,交通银行ATM(永辉超市垡头店),北京市,20d8672204b8046a13293563,,20d8672204b8046a13293563
清河营南街7号院华贸天地1楼,朝阳区,北京市,1,40.052629,116.438028,交通银行24小时自助银行服务(北京华贸天地支行),北京市,915e27e3f9acb24bc26c1492,,915e27e3f9acb24bc26c1492
北京市朝阳区东三环南路17号京瑞大厦东侧,朝阳区,北京市,1,39.875477,116.466749,交通银行ATM(京瑞温泉国际酒店东),北京市,3deeddf0d46ec1af79b55ca7,,3deeddf0d46ec1af79b55ca7
西大望路3号,朝阳区,北京市,1,39.917673,116.483794,交通银行24小时自助银行(大望路支行),北京市,11540d213647bd04744ff14d,,11540d213647bd04744ff14d
北京市朝阳区广渠路38号院5,朝阳区,北京市,1,39.897443,116.475947,交通银行24小时自助银行(双井支行),北京市,a6f4f8f84a26e60bcac3dbf5,,a6f4f8f84a26e60bcac3dbf5
北京市朝阳区北苑6号院103-2天怡家园底商首层,朝阳区,北京市,1,40.047352,116.428221,交通银行24小时自助银行(北苑支行),北京市,e137194ae588985c601c6722,,9405615f7dad414604026fb0
小武基路160号(金蝉西路),朝阳区,北京市,1,39.87215,116.504507,交通银行24小时自助银行(金蝉西路),北京市,642885ece0529e5758f6bec6,,642885ece0529e5758f6bec6
北京市朝阳区太阳宫火星园10-12,朝阳区,北京市,1,39.976402,116.451471,交通银行24小时自助银行(太阳宫支行),北京市,bccfa8b3c6b8598e715e80fc,,bccfa8b3c6b8598e715e80fc
光华路甲8-1号,朝阳区,北京市,1,39.919155,116.47783,交通银行24小时自助银行(光华路支行),北京市,d5f93c0ecb757422eddfca2f,,d5f93c0ecb757422eddfca2f
北京市朝阳区南湖中园317号,朝阳区,北京市,1,40.006116,116.469205,交通银行24小时自助银行服务(北京望京南湖中园支行),北京市,99521a1b2282fdc13517dc97,,99521a1b2282fdc13517dc97
北京市朝阳区阜通东大街6号方恒购物中心F1,朝阳区,北京市,1,39.995102,116.488069,交通银行24小时自助银行(方恒购物中心),北京市,b4e67e9122ea41a20f0e6b7a,,b4e67e9122ea41a20f0e6b7a
慧忠北里111号楼金利大厦1楼,朝阳区,北京市,1,40.011829,116.411398,交通银行24小时自助银行(北京慧忠北里支行),北京市,24d055081a0f7bd112882459,,24d055081a0f7bd112882459
安立路60号院-6润枫德尚苑6号楼,朝阳区,北京市,1,40.011938,116.416043,交通银行24小时自助银行(北京亚北支行),北京市,18c13a6991c67fcdbb17e7ab,,18c13a6991c67fcdbb17e7ab
小营路12号亚运花园B座1层,朝阳区,北京市,1,40.000208,116.430904,交通银行24小时自助银行(北京育惠东路支行),北京市,ccd735f1604253611e1d1199,,ccd735f1604253611e1d1199
青年路75附近(华纺易城3号楼),朝阳区,北京市,1,39.938046,116.523053,交通银行24小时自助银行服务(北京青年路支行),北京市,96ea68573fa5cb02095cb38f,,96ea68573fa5cb02095cb38f
东三环中路39号院-15建外SOHO西区15号楼,朝阳区,北京市,1,39.911143,116.457431,交通银行24小时自助银行(建外SOHO西区15号楼东北),北京市,719d3132484c48192b3a9f43,,22e114078057fecad5b74e21
北京市朝阳区工人体育场东路20号春平广场,朝阳区,北京市,1,39.929643,116.457734,交通银行24小时自助银行(北京东大桥支行),北京市,628471aafd929048f603b8d6,,628471aafd929048f603b8d6
外馆东街51-4,朝阳区,北京市,1,39.968791,116.410043,交通银行24小时自助银行服务(北京和平里支行),北京市,4f31b088f290fe300782c291,,4f31b088f290fe300782c291
北京市朝阳区安贞西里三区26号楼,朝阳区,北京市,1,39.975622,116.405869,交通银行24小时自助银行(北京中轴路支行),北京市,7aea43b73c9380867d29bd81,,7aea43b73c9380867d29bd81
北京市朝阳区金蝉欢乐谷2号院甲1,朝阳区,北京市,1,39.873503,116.508439,交通银行24小时自助银行(维吉奥广场店),北京市,38e4803700c9d637363a71a7,,38e4803700c9d637363a71a7
北京市朝阳区弘燕路山水文园西园1号楼103号,朝阳区,北京市,1,39.873311,116.473549,交通银行24小时自助银行服务(北京松榆里支行),北京市,9a452f6139ef5c23cc06a4ff,,9a452f6139ef5c23cc06a4ff
北京市朝阳区广渠门外大街8号优士阁B座,朝阳区,北京市,1,39.898703,116.465955,交通银行24小时自助银行(北京广渠路支行),北京市,bd2f90ac85955df688fc06b9,,bd2f90ac85955df688fc06b9
北京市朝阳区浦项中心B座1层,朝阳区,北京市,1,40.004652,116.494475,交通银行24小时自助银行(北京望京东路支行),北京市,,,a1791c6cd46610d4aeb22a7f
北京市朝阳区安立路8号汇中广场1层,朝阳区,北京市,1,40.038609,116.42052,交通银行24小时自助银行(北京媒体村支行),北京市,f81430fb1bbc38c493114c7b,,acb4c2cd561d71ce59f6bee7
北京市朝阳区慧忠北里413号,朝阳区,北京市,1,40.010269,116.40721,交通银行24小时自助银行(北京慧忠里支行),北京市,180976d6158e00e6e956fa97,,180976d6158e00e6e956fa97
安翔里24,朝阳区,北京市,1,39.99696,116.389295,交通银行24小时自助银行(北京安翔里支行),北京市,a3fd23ad6f04c6dbfd0eb01e,,a3fd23ad6f04c6dbfd0eb01e
北京市朝阳区南十里居28号院3-2,朝阳区,北京市,1,39.960181,116.502741,交通银行24小时自助银行服务(东润支行),北京市,0bb243e933a1ddcbb5147fb7,,6f86b79f3902c8260969d90f
北京市朝阳区农展馆北路甲5-1号,朝阳区,北京市,1,39.949971,116.475937,交通银行24小时自助银行(北京麦子店支行),北京市,e3a7fd13bc48032c28b97c21,,e3a7fd13bc48032c28b97c21
北京市朝阳区农展馆南路13号瑞晨国际中心首层,朝阳区,北京市,1,39.93991,116.473017,交通银行24小时自助银行服务(北京团结湖支行),北京市,da535b63ae795ec0a1d23027,,da535b63ae795ec0a1d23027
北京市朝阳区胜古家园3号楼,朝阳区,北京市,1,39.976065,116.41806,交通银行24小时自助银行(北京胜古园支行),北京市,38136909d3aa06628a36ee54,,38136909d3aa06628a36ee54
春秀路甲1号成业大厦,朝阳区,北京市,1,39.943973,116.451044,交通银行24小时自助银行(北京春秀路支行),北京市,46e86fddcec4ae12d03ce3a7,,46e86fddcec4ae12d03ce3a7
北京市朝阳区平乐园村100号北京工业大学,朝阳区,北京市,1,39.883859,116.487938,交通银行24小时自助银行(工业大学社区卫生服务中心西南),北京市,e4afc85c4cc75b492cb96d23,,e4afc85c4cc75b492cb96d23
北京市朝阳区东四环南路9号,朝阳区,北京市,1,39.883672,116.494697,交通银行24小时自助银行(燕莎奥特莱斯购物中心),北京市,fe33e2f0ff427bdfc9e33c41,,fe33e2f0ff427bdfc9e33c41
北京市朝阳区华威西里8号,朝阳区,北京市,1,39.884609,116.463037,交通银行24小时自助银行服务(华威路支行),北京市,00191f960353b3993686f4cc,,00191f960353b3993686f4cc
北京市朝阳区望京西园304号,朝阳区,北京市,1,40.007185,116.482592,交通银行24小时自助银行(北京望京中环路支行),北京市,675a88b00dfb2f53a5da399f,,675a88b00dfb2f53a5da399f
望京西园4区416,朝阳区,北京市,1,40.00151,116.479606,交通银行24小时自助银行(北京望京西园支行),北京市,4aa8c8a0bb036c511ef74d12,,4aa8c8a0bb036c511ef74d12
北京市朝阳区奥运村北辰东路慧忠北里第一社区西区,朝阳区,北京市,1,40.010127,116.407211,交通银行个人信贷金融服务中心(北辰东路店),北京市,0e8bee9036681fdbacee7a18,,0e8bee9036681fdbacee7a18
北京市朝阳区林萃路倚林佳园24号楼108-1,朝阳区,北京市,1,40.019727,116.377452,交通银行24小时自助银行服务(北京林萃路支行),北京市,6eaeb1fc375be8ad3fe23189,,6eaeb1fc375be8ad3fe23189
北京市朝阳区酒仙桥路甲10号星城国际大厦,朝阳区,北京市,1,39.985958,116.497155,交通银行北京酒仙桥中小企业金融服务中心,北京市,cf5ffbd2d255d38a5dd4feb0,,cf5ffbd2d255d38a5dd4feb0
北京市朝阳区酒仙桥路甲10号星城国际大厦,朝阳区,北京市,1,39.985913,116.497212,交通银行24小时自助银行(北京酒仙桥支行),北京市,a547f0dc704a640f8c55ec3b,,a547f0dc704a640f8c55ec3b
北京市朝阳区朝阳北路99号,朝阳区,北京市,1,39.930367,116.526647,交通银行24小时自助银行(北京朝阳北路支行),北京市,d5b9d58bbd52957715a19083,,d5b9d58bbd52957715a19083
广渠路21号,朝阳区,北京市,1,39.899591,116.500489,交通银行24小时自助银行(北京东区支行),北京市,78bd50f7f96e802530870ab7,,78bd50f7f96e802530870ab7
常营丽景园6号楼1层117号,朝阳区,北京市,1,39.930287,116.619423,交通银行24小时自助银行(北京常营支行),北京市,ed36fc7c71aecb492bd7ab14,,ed36fc7c71aecb492bd7ab14
亚运村北四环中路33号,朝阳区,北京市,1,39.995502,116.39243,交通银行24小时自助银行服务(盘古大观西),北京市,782b9a627cafd17a4e776e9c,,782b9a627cafd17a4e776e9c
东三环中路61号北京富力万丽酒店附近,朝阳区,北京市,1,39.903508,116.467384,交通银行24小时自助银行(北京东三环中路支行),北京市,37a2841d8432e65e38221c7b,,37a2841d8432e65e38221c7b
北京市朝阳区北三环北路69号附近,朝阳区,北京市,1,39.97559,116.40582,24小时自助银行服务,北京市,2a5dfebaa24205041df74d15,,2a5dfebaa24205041df74d15
南四环西路188号五区24号,丰台区,北京市,1,39.830357,116.292498,交通银行(丰台支行),北京市,fed60d3d2a44b93a2902e147,"(010)63705569,(010)63705559,(010)63705539",fed60d3d2a44b93a2902e147
北京市丰台区南苑路5号福海国际大厦1楼,丰台区,北京市,1,39.861135,116.404865,交通银行(北京福海国际支行),北京市,f4abb781db96f2e8f7e73bd9,(010)87202341,f4abb781db96f2e8f7e73bd9
北京市丰台区张郭庄南路16号,丰台区,北京市,1,39.855969,116.204216,交通银行(长辛店支行),北京市,6841e5d24a1ebfc8be4842ef,(010)83880276,6841e5d24a1ebfc8be4842ef
北京市丰台区西三环南路1号北京市政务服务中心,丰台区,北京市,1,39.887466,116.315204,交通银行(北京政务中心支行),北京市,,(010)89151024,54749fb8d6784de3b75f1e31
北京市丰台区丰台北路36号,丰台区,北京市,1,39.872007,116.304478,交通银行(北京丰台北路支行),北京市,1b90c577dbd46a901d580047,(010)83897709,1b90c577dbd46a901d580047
丰台区芳城东里9-1号(近方庄东路),丰台区,北京市,1,39.87221,116.448887,交通银行(东方庄支行),北京市,eb13753730868a053f9a5e61,95559,eb13753730868a053f9a5e61
北京市丰台区南苑路警备东路6号方仕国际酒店一层,丰台区,北京市,1,39.799713,116.425931,交通银行(北京东高地支行),北京市,b7021bf8eb8831faf4e73b37,(010)67063671,b7021bf8eb8831faf4e73b37
北京市丰台区大成路25号1-1-2,丰台区,北京市,1,39.895779,116.261584,交通银行(北京大成路支行),北京市,a9805657fb25340b1b11d57f,,a9805657fb25340b1b11d57f
五圈路与汽车博物馆东路交叉口西北100米,丰台区,北京市,1,39.831864,116.308851,交通银行(北京丰台科技园支行),北京市,,,040148bc0d98d550223bf292
北京市丰台区看丹路30号附近,丰台区,北京市,1,39.846237,116.288665,交通银行ATM,北京市,,,4c780c799608747e3904b1d7
北京市丰台区南四环西路188号五区24,丰台区,北京市,1,39.830241,116.292629,交通银行24小时自助银行(丰台支行),北京市,4bb049d9129295479900503a,,4bb049d9129295479900503a
建欣苑小区,丰台区,北京市,1,39.84678,116.40463,交通银行ATM(建欣路),北京市,ed80aab3f27434c1f219371c,,ed80aab3f27434c1f219371c
北京市丰台区邻枫路1号欧尚1层(屈臣氏门口),丰台区,北京市,1,39.842028,116.294988,交通银行ATM(邻枫路),北京市,40ac3892a5bad0765f17c384,,40ac3892a5bad0765f17c384
北京市丰台区芳古路芳星园三区25号,丰台区,北京市,1,39.866641,116.438904,交通银行ATM(芳星园三区),北京市,e1e4863da264fbc1471a325a,,e1e4863da264fbc1471a325a
丰台区方庄路1-1号,丰台区,北京市,1,39.872059,116.44877,交通银行24小时自助银行(方庄东路),北京市,1052869b107f02ecc909f074,,1052869b107f02ecc909f074
首经贸中街1号院1号楼底商,丰台区,北京市,1,39.846642,116.330391,交通银行24小时自助银行服务(首经贸中街),北京市,b2dd2ac19256f944c0364499,,b2dd2ac19256f944c0364499
北京市丰台区汽车博物馆东路,丰台区,北京市,1,39.831846,116.308932,交通银行24小时自助银行,北京市,,,4f2c49cff7d96bcabca8229b
